time,u_input,CA_concentration,v_input
27.50000000000012,1.4914523221125593,0.9815262009359297,0.004863692699724528
27.600000000000122,1.4919386913825319,0.9815331304340587,0.004741020782445709
27.700000000000124,1.4924127934607767,0.9815399052961489,0.004618230339894253
27.800000000000125,1.4928746164947662,0.9815465257121069,0.004495324441824831
27.900000000000126,1.4933241489389484,0.9815529918680156,0.004372306160878496
28.000000000000128,1.4937613795550362,0.9815593039461389,0.0042491785725058615
28.10000000000013,1.4941862974122866,0.9815654621249286,0.004125944754890232
28.20000000000013,1.4945988918877755,0.9815714665790318,0.004002607788870617
28.300000000000132,1.4949991526666626,0.9815773174792957,0.00387917075786475
28.400000000000134,1.4953870697424492,0.9815830149927738,0.003755636747791976
28.500000000000135,1.4957626334172283,0.9815885592827326,0.0036320088469961134
28.600000000000136,1.496125834301928,0.9815939505086576,0.003508290146168248
28.700000000000138,1.496476663316545,0.9815991888262585,0.003384483738269446
28.80000000000014,1.496815111690372,0.9816042743874761,0.0032605927184534626
28.90000000000014,1.497141170962217,0.9816092073404863,0.0031366201839893404
29.000000000000142,1.4974548329806159,0.9816139878297079,0.003012569234183984
29.100000000000144,1.4977560899040343,0.9816186159958059,0.0028884429703046823
29.200000000000145,1.4980449342010647,0.9816230919756997,0.0027642444955015577
29.300000000000146,1.4983213586506148,0.9816274159025655,0.002639976914730016
29.400000000000148,1.498585356342088,0.9816315879058438,0.0025156433346731053
29.50000000000015,1.498836920675555,0.9816356081112441,0.0023912468636638506
29.60000000000015,1.4990760453619214,0.9816394766407498,0.002266790611607554
29.700000000000152,1.4993027244230823,0.9816431936126235,0.0021422776899040234
29.800000000000153,1.4995169521920724,0.9816467591414116,0.002017711211369822
29.900000000000155,1.4997187233132092,0.9816501733379495,0.0018930942901604253
30.000000000000156,1.4999080327422252,0.9816534363093667,0.0017684300416923736
30.100000000000158,1.5000848757463945,0.9816565481590915,0.0016437215825653906
30.20000000000016,1.500249247904651,0.9816595089868556,0.001518972030484448
30.30000000000016,1.5004011451076993,0.9816623188886983,0.0013941845041818566
30.400000000000162,1.5005405635581173,0.981664977956971,0.0012693621233392743
30.500000000000163,1.5006674997704514,0.9816674862803424,0.0011445080085097212
30.600000000000165,1.5007819505713025,0.9816698439438031,0.0010196252810395707
30.700000000000166,1.5008839130994065,0.9816720510286673,0.0008947170629904938
30.800000000000168,1.5009733848057056,0.981674107612581,0.0007697864770614422
30.90000000000017,1.5010503634534118,0.9816760137695221,0.0006448366465105571
31.00000000000017,1.501114847118063,0.9816777695698079,0.0005198706950770943
31.100000000000172,1.501166834187571,0.9816793750800962,0.0003948917469033368
31.200000000000173,1.5012063233622615,0.9816808303633909,0.0002699029264564684
31.300000000000175,1.5012333136549072,0.9816821354790456,0.00014490735845049593
31.400000000000176,1.5012478043907522,0.9816832904827658,1.990816776810954e-05
31.500000000000178,1.5012497952075294,0.9816842954266153,-0.00010509152061743419
31.60000000000018,1.5012392860554675,0.9816851503590159,-0.00023008858172043044
31.70000000000018,1.5012162771972954,0.9816858553247555,-0.000355079890620873
31.800000000000182,1.5011807692082333,0.981686410364987,-0.00048006232254254374
31.900000000000183,1.5011327629759788,0.9816868155172349,-0.0006050327529311542
32.000000000000185,1.5010722597006854,0.9816870708153966,-0.0007299880575324535
32.100000000000186,1.500999260894932,0.9816871762897466,-0.000854925112470329
32.20000000000019,1.5009137683836853,0.9816871319669381,-0.0009798407943249258
32.30000000000019,1.500815784304253,0.981686937870008,-0.0011047319802106974
32.40000000000019,1.500705311106232,0.9816865940183779,-0.0012295955478545022
32.50000000000019,1.5005823515514465,0.9816861004278582,-0.001354428375673652
32.60000000000019,1.5004469087138792,0.981685457110651,-0.0014792273428539473
32.700000000000195,1.5002989859795939,0.981684664075351,-0.00160398932942772
32.800000000000196,1.500138587046651,0.98168372132695,-0.0017287112163517978
32.9000000000002,1.4999657159250157,0.9816826288668379,-0.001853389885585504
33.0000000000002,1.499780376936457,0.9816813866928067,-0.001978022220168601
33.1000000000002,1.49958257471444,0.9816799947990512,-0.0021026051042992103
33.2000000000002,1.4993723142040103,0.9816784531761723,-0.0022271354234117287
33.3000000000002,1.499149600661669,0.9816767618111791,-0.0023516100642546577
